"order_nk","order_date","customer_nk","product_nk","supplier_nk","category_nk","quantity","unit_price"
"METABASE_17793","2025-12-20 09:58:00-03","METABASE_17","METABASE_100","METABASE_SUP_legros,_lynch_and_howell","METABASE_CAT_gizmo","2.0000","33.9150"
"METABASE_17792","2022-09-11 02:17:00-03","METABASE_17","METABASE_168","METABASE_SUP_roscoe_oberbrunner_group","METABASE_CAT_gadget","6.0000","13.2150"
"METABASE_17791","2025-08-28 11:44:00-03","METABASE_17","METABASE_164","METABASE_SUP_bosco-breitenberg","METABASE_CAT_doohickey","8.0000","11.6213"
"METABASE_17790","2025-06-26 12:09:00-03","METABASE_17","METABASE_2","METABASE_SUP_balistreri-ankunding","METABASE_CAT_doohickey","6.0000","17.5200"
"METABASE_17789","2025-10-10 12:09:00-03","METABASE_17","METABASE_94","METABASE_SUP_nolan-heller","METABASE_CAT_widget","4.0000","27.3050"
"METABASE_2082","2025-11-25 22:35:00-03","METABASE_1638","METABASE_63","METABASE_SUP_hills,_fahey_and_jones","METABASE_CAT_gizmo","3.0000","44.5067"
"METABASE_2081","2025-08-12 11:47:00-03","METABASE_1638","METABASE_24","METABASE_SUP_claude_thompson_group","METABASE_CAT_doohickey","8.0000","14.0388"
"METABASE_2080","2025-11-03 08:38:00-03","METABASE_1638","METABASE_47","METABASE_SUP_annetta_wyman_and_sons","METABASE_CAT_doohickey","3.0000","28.0267"
"METABASE_2079","2026-01-13 06:11:00-03","METABASE_1638","METABASE_172","METABASE_SUP_heathcote-kirlin","METABASE_CAT_gizmo","2.0000","61.1850"
"METABASE_13957","2024-03-29 16:39:00-03","METABASE_1688","METABASE_125","METABASE_SUP_lon_wiegand_dvm_and_sons","METABASE_CAT_widget","1.0000","80.4000"
"METABASE_13956","2025-11-13 03:16:00-03","METABASE_1688","METABASE_187","METABASE_SUP_janick_harvey_llc","METABASE_CAT_gizmo","3.0000","32.9933"
"METABASE_13955","2026-01-20 17:13:00-03","METABASE_1688","METABASE_147","METABASE_SUP_bradtke,_wilkinson_and_reilly","METABASE_CAT_doohickey","1.0000","66.6500"
"METABASE_13954","2024-12-07 04:07:00-03","METABASE_1688","METABASE_114","METABASE_SUP_wisoky,_pagac_and_heaney","METABASE_CAT_doohickey","1.0000","77.9100"
"METABASE_13953","2025-04-16 02:11:00-03","METABASE_1688","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","3.0000","23.3833"
"METABASE_13952","2025-02-20 10:14:00-03","METABASE_1688","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","2.0000","62.0600"
"METABASE_13951","2024-03-19 22:12:00-03","METABASE_1688","METABASE_173","METABASE_SUP_upton,_schoen_and_streich","METABASE_CAT_gadget","1.0000","122.3700"
"METABASE_13950","2024-11-14 09:17:00-03","METABASE_1688","METABASE_91","METABASE_SUP_connelly-ritchie","METABASE_CAT_gizmo","3.0000","21.6967"
"METABASE_13949","2024-09-21 18:30:00-03","METABASE_1688","METABASE_34","METABASE_SUP_eugenia_kunze_llc","METABASE_CAT_gadget","6.0000","12.3833"
"METABASE_13948","2025-09-06 02:52:00-03","METABASE_1688","METABASE_165","METABASE_SUP_mcdermott,_kiehn_and_becker","METABASE_CAT_gizmo","5.0000","7.6600"
"METABASE_13947","2023-08-05 10:26:00-03","METABASE_1688","METABASE_92","METABASE_SUP_baumbach-hilpert","METABASE_CAT_gizmo","7.0000","11.8943"
"METABASE_13946","2025-04-17 11:45:00-03","METABASE_1688","METABASE_99","METABASE_SUP_kuhlman-kuphal","METABASE_CAT_gadget","3.0000","22.6100"
"METABASE_13945","2024-06-30 10:12:00-03","METABASE_1688","METABASE_151","METABASE_SUP_marquardt,_crooks_and_abshire","METABASE_CAT_gizmo","5.0000","18.3220"
"METABASE_13944","2025-10-27 07:46:00-03","METABASE_1688","METABASE_44","METABASE_SUP_carol_marvin_llc","METABASE_CAT_widget","6.0000","12.7250"
"METABASE_13943","2024-01-18 02:11:00-03","METABASE_1688","METABASE_18","METABASE_SUP_wilkinson-gottlieb","METABASE_CAT_gadget","3.0000","27.3000"
"METABASE_13942","2025-07-30 04:48:00-03","METABASE_1688","METABASE_44","METABASE_SUP_carol_marvin_llc","METABASE_CAT_widget","5.0000","15.2700"
"METABASE_13941","2025-02-26 03:19:00-03","METABASE_1688","METABASE_13","METABASE_SUP_mr._tanya_stracke_and_sons","METABASE_CAT_gizmo","12.0000","9.3858"
"METABASE_13940","2024-03-19 03:28:00-03","METABASE_1688","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","1.0000","124.1200"
"METABASE_13939","2024-11-01 23:54:00-03","METABASE_1688","METABASE_160","METABASE_SUP_oran_d'amore_inc","METABASE_CAT_gadget","3.0000","15.8633"
"METABASE_13938","2023-09-25 18:12:00-03","METABASE_1688","METABASE_105","METABASE_SUP_jerrod_mclaughlin_llc","METABASE_CAT_gadget","3.0000","11.7167"
"METABASE_13937","2026-04-18 10:55:00-03","METABASE_1688","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","3.0000","23.3833"
"METABASE_13936","2023-10-07 15:04:00-03","METABASE_1688","METABASE_138","METABASE_SUP_kiel_kassulke_group","METABASE_CAT_doohickey","5.0000","15.1940"
"METABASE_13935","2025-07-25 02:07:00-03","METABASE_1688","METABASE_160","METABASE_SUP_oran_d'amore_inc","METABASE_CAT_gadget","4.0000","11.8975"
"METABASE_13934","2026-02-18 04:46:00-03","METABASE_1688","METABASE_94","METABASE_SUP_nolan-heller","METABASE_CAT_widget","2.0000","54.6100"
"METABASE_13933","2023-11-01 15:20:00-03","METABASE_1688","METABASE_20","METABASE_SUP_ora_monahan_and_sons","METABASE_CAT_gizmo","3.0000","8.2933"
"METABASE_13932","2023-09-28 15:06:00-03","METABASE_1688","METABASE_1","METABASE_SUP_swaniawski,_casper_and_hilll","METABASE_CAT_gizmo","3.0000","9.8200"
"METABASE_18555","2024-10-20 21:57:00-03","METABASE_2121","METABASE_85","METABASE_SUP_reynolds,_gleason_and_brekke","METABASE_CAT_gizmo","4.0000","13.7250"
"METABASE_18554","2026-04-06 20:45:00-03","METABASE_2121","METABASE_148","METABASE_SUP_gail_bergstrom_inc","METABASE_CAT_gadget","2.0000","69.4900"
"METABASE_18553","2024-06-21 09:51:00-03","METABASE_2121","METABASE_150","METABASE_SUP_morar-schamberger","METABASE_CAT_gadget","5.0000","25.7100"
"METABASE_18552","2024-01-25 12:18:00-03","METABASE_2121","METABASE_77","METABASE_SUP_fisher-kemmer","METABASE_CAT_gadget","2.0000","50.5100"
"METABASE_18551","2024-03-02 11:53:00-03","METABASE_2121","METABASE_134","METABASE_SUP_considine,_bogisich_and_bauch","METABASE_CAT_doohickey","0.0000",NULL
"METABASE_18550","2024-12-09 18:27:00-03","METABASE_2121","METABASE_169","METABASE_SUP_kuhlman-mckenzie","METABASE_CAT_doohickey","2.0000","29.7650"
"METABASE_11612","2024-03-01 10:55:00-03","METABASE_890","METABASE_43","METABASE_SUP_francis_wolff_group","METABASE_CAT_widget","1.0000","76.3500"
"METABASE_11611","2024-10-30 05:51:00-03","METABASE_890","METABASE_71","METABASE_SUP_kirlin,_hermann_and_stokes","METABASE_CAT_gadget","5.0000","16.5600"
"METABASE_867","2024-07-17 20:04:00-03","METABASE_2151","METABASE_155","METABASE_SUP_demarcus_brakus_inc","METABASE_CAT_gadget","2.0000","21.8900"
"METABASE_866","2025-05-22 19:39:00-03","METABASE_2151","METABASE_4","METABASE_SUP_regan_bradtke_and_sons","METABASE_CAT_doohickey","2.0000","55.4950"
"METABASE_865","2025-09-21 04:55:00-03","METABASE_2151","METABASE_73","METABASE_SUP_rowan_kautzer_llc","METABASE_CAT_widget","4.0000","17.9075"
"METABASE_7549","2023-11-20 17:10:00-03","METABASE_1736","METABASE_139","METABASE_SUP_wuckert,_murazik_and_ernser","METABASE_CAT_doohickey","4.0000","12.7975"
"METABASE_7548","2023-12-24 21:12:00-03","METABASE_1736","METABASE_122","METABASE_SUP_fisher-purdy","METABASE_CAT_gizmo","3.0000","22.1867"
"METABASE_7547","2024-09-10 19:57:00-03","METABASE_1736","METABASE_23","METABASE_SUP_reichert,_johnson_and_roob","METABASE_CAT_widget","7.0000","16.6957"
"METABASE_7558","2024-09-16 11:41:00-03","METABASE_1736","METABASE_193","METABASE_SUP_hodkiewicz-brekke","METABASE_CAT_gadget","4.0000","12.5950"
"METABASE_7557","2024-12-07 23:55:00-03","METABASE_1736","METABASE_21","METABASE_SUP_heaney-windler","METABASE_CAT_gadget","1.0000","60.5800"
"METABASE_7556","2024-07-09 08:31:00-03","METABASE_1736","METABASE_13","METABASE_SUP_mr._tanya_stracke_and_sons","METABASE_CAT_gizmo","4.0000","28.1575"
"METABASE_7555","2023-12-11 04:49:00-03","METABASE_1736","METABASE_71","METABASE_SUP_kirlin,_hermann_and_stokes","METABASE_CAT_gadget","1.0000","55.2000"
"METABASE_7554","2024-02-22 14:07:00-03","METABASE_1736","METABASE_97","METABASE_SUP_halvorson,_lockman_and_ruecker","METABASE_CAT_doohickey","2.0000","56.2100"
"METABASE_7553","2025-11-11 17:48:00-03","METABASE_1736","METABASE_56","METABASE_SUP_hackett-reynolds","METABASE_CAT_doohickey","4.0000","9.0925"
"METABASE_7552","2025-01-27 22:55:00-03","METABASE_1736","METABASE_40","METABASE_SUP_maegan_casper_group","METABASE_CAT_gizmo","2.0000","49.8300"
"METABASE_7551","2023-10-07 23:46:00-03","METABASE_1736","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","4.0000","11.6900"
"METABASE_7550","2023-03-11 02:10:00-03","METABASE_1736","METABASE_117","METABASE_SUP_jefferey_volkman_llc","METABASE_CAT_gizmo","1.0000","36.6800"
"METABASE_13398","2025-02-11 15:53:00-03","METABASE_92","METABASE_119","METABASE_SUP_alfreda_konopelski_ii_group","METABASE_CAT_gadget","2.0000","21.7200"
"METABASE_13397","2025-12-18 09:23:00-03","METABASE_92","METABASE_184","METABASE_SUP_gaylord-lesch","METABASE_CAT_widget","2.0000","58.0500"
"METABASE_13396","2026-01-15 22:50:00-03","METABASE_92","METABASE_92","METABASE_SUP_baumbach-hilpert","METABASE_CAT_gizmo","2.0000","62.4450"
"METABASE_13395","2022-11-03 14:02:00-03","METABASE_92","METABASE_176","METABASE_SUP_mr._colton_mayer_group","METABASE_CAT_widget","3.0000","12.8733"
"METABASE_13394","2025-03-21 14:23:00-03","METABASE_92","METABASE_9","METABASE_SUP_keely_stehr_group","METABASE_CAT_widget","1.0000","87.4700"
"METABASE_13393","2025-12-15 03:37:00-03","METABASE_92","METABASE_84","METABASE_SUP_americo_sipes_and_sons","METABASE_CAT_gizmo","2.0000","40.9400"
"METABASE_13392","2026-04-03 22:42:00-03","METABASE_92","METABASE_60","METABASE_SUP_stroman-carroll","METABASE_CAT_doohickey","4.0000","7.4500"
"METABASE_13391","2024-10-31 06:40:00-03","METABASE_92","METABASE_1","METABASE_SUP_swaniawski,_casper_and_hilll","METABASE_CAT_gizmo","8.0000","5.5238"
"METABASE_13390","2024-12-28 13:40:00-03","METABASE_92","METABASE_29","METABASE_SUP_odessa_emmerich_inc","METABASE_CAT_widget","2.0000","61.7850"
"METABASE_13389","2026-02-22 15:30:00-03","METABASE_92","METABASE_114","METABASE_SUP_wisoky,_pagac_and_heaney","METABASE_CAT_doohickey","2.0000","38.9550"
"METABASE_13388","2026-04-11 02:40:00-03","METABASE_92","METABASE_35","METABASE_SUP_cassin-collins","METABASE_CAT_doohickey","3.0000","23.8467"
"METABASE_13387","2025-09-27 09:23:00-03","METABASE_92","METABASE_108","METABASE_SUP_aufderhar-boehm","METABASE_CAT_gadget","4.0000","12.5225"
"METABASE_13386","2024-09-14 10:01:00-03","METABASE_92","METABASE_72","METABASE_SUP_senger,_mertz_and_murray","METABASE_CAT_widget","4.0000","35.5500"
"METABASE_13385","2026-02-27 06:46:00-03","METABASE_92","METABASE_8","METABASE_SUP_senger-stamm","METABASE_CAT_doohickey","2.0000","49.4200"
"METABASE_13384","2024-03-12 07:18:00-03","METABASE_92","METABASE_19","METABASE_SUP_gibson,_turner_and_douglas","METABASE_CAT_doohickey","1.0000","64.0100"
"METABASE_15036","2025-02-26 03:09:00-03","METABASE_368","METABASE_32","METABASE_SUP_reid_pfannerstill_and_sons","METABASE_CAT_gadget","1.0000","107.1400"
"METABASE_15035","2023-05-22 11:30:00-03","METABASE_368","METABASE_193","METABASE_SUP_hodkiewicz-brekke","METABASE_CAT_gadget","3.0000","11.1967"
"METABASE_15034","2026-01-15 06:36:00-03","METABASE_368","METABASE_14","METABASE_SUP_mcclure-lockman","METABASE_CAT_widget","2.0000","18.8250"
"METABASE_15033","2026-02-26 22:04:00-03","METABASE_368","METABASE_31","METABASE_SUP_quigley,_von_and_will","METABASE_CAT_doohickey","1.0000","105.6500"
"METABASE_15032","2026-01-02 01:29:00-03","METABASE_368","METABASE_149","METABASE_SUP_noah_anderson_and_sons","METABASE_CAT_gadget","1.0000","143.4200"
"METABASE_15031","2025-01-18 23:47:00-03","METABASE_368","METABASE_23","METABASE_SUP_reichert,_johnson_and_roob","METABASE_CAT_widget","1.0000","116.8700"
"METABASE_15030","2026-01-02 20:51:00-03","METABASE_368","METABASE_25","METABASE_SUP_ritchie,_haley_and_pacocha","METABASE_CAT_widget","1.0000","68.6200"
"METABASE_15029","2024-01-05 01:46:00-03","METABASE_368","METABASE_106","METABASE_SUP_friesen-langworth","METABASE_CAT_doohickey","1.0000","52.7200"
"METABASE_15028","2025-03-28 07:11:00-03","METABASE_368","METABASE_154","METABASE_SUP_hermiston,_o'hara_and_wunsch","METABASE_CAT_widget","1.0000","81.8800"
"METABASE_9351","2023-09-02 11:18:00-03","METABASE_2225","METABASE_16","METABASE_SUP_okuneva,_kutch_and_monahan","METABASE_CAT_gadget","3.0000","14.6900"
"METABASE_9350","2024-12-29 08:37:00-03","METABASE_2225","METABASE_187","METABASE_SUP_janick_harvey_llc","METABASE_CAT_gizmo","2.0000","49.4900"
"METABASE_9349","2025-03-29 06:20:00-03","METABASE_2225","METABASE_61","METABASE_SUP_jordi_effertz_llc","METABASE_CAT_gizmo","1.0000","23.5400"
"METABASE_9348","2022-12-14 13:22:00-03","METABASE_2225","METABASE_9","METABASE_SUP_keely_stehr_group","METABASE_CAT_widget","2.0000","29.1550"
"METABASE_6027","2025-08-10 16:26:00-03","METABASE_1221","METABASE_110","METABASE_SUP_stanton-fritsch","METABASE_CAT_widget","6.0000","9.2550"
"METABASE_6026","2025-09-26 01:53:00-03","METABASE_1221","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","6.0000","11.7250"
"METABASE_10357","2024-01-31 21:55:00-03","METABASE_149","METABASE_36","METABASE_SUP_wolf,_beahan_and_thiel","METABASE_CAT_gizmo","2.0000","65.4700"
"METABASE_10356","2025-09-03 08:24:00-03","METABASE_149","METABASE_82","METABASE_SUP_braeden_gislason_and_sons","METABASE_CAT_gadget","4.0000","15.2250"
"METABASE_10355","2025-03-18 14:15:00-03","METABASE_149","METABASE_145","METABASE_SUP_stark-bayer","METABASE_CAT_gizmo","0.0000",NULL
"METABASE_10354","2024-06-26 00:54:00-03","METABASE_149","METABASE_186","METABASE_SUP_theodore_hansen_inc","METABASE_CAT_gizmo","5.0000","19.7960"
"METABASE_1359","2023-09-06 00:11:00-03","METABASE_315","METABASE_34","METABASE_SUP_eugenia_kunze_llc","METABASE_CAT_gadget","5.0000","9.9080"
"METABASE_1358","2025-02-09 01:43:00-03","METABASE_315","METABASE_174","METABASE_SUP_barrows-johns","METABASE_CAT_gadget","1.0000","111.6100"
"METABASE_1357","2026-01-17 15:05:00-03","METABASE_315","METABASE_73","METABASE_SUP_rowan_kautzer_llc","METABASE_CAT_widget","16.0000","4.4769"
"METABASE_1356","2024-12-18 13:16:00-03","METABASE_315","METABASE_94","METABASE_SUP_nolan-heller","METABASE_CAT_widget","2.0000","54.6100"
"METABASE_1355","2024-10-11 17:54:00-03","METABASE_315","METABASE_8","METABASE_SUP_senger-stamm","METABASE_CAT_doohickey","4.0000","24.7100"
"METABASE_1354","2024-03-09 23:51:00-03","METABASE_315","METABASE_179","METABASE_SUP_casper-schimmel","METABASE_CAT_doohickey","1.0000","68.3200"
"METABASE_1353","2023-10-31 21:16:00-03","METABASE_315","METABASE_180","METABASE_SUP_maxime_haley_and_sons","METABASE_CAT_gadget","6.0000","7.5917"
"METABASE_1352","2026-03-14 13:06:00-03","METABASE_315","METABASE_116","METABASE_SUP_denesik-ortiz","METABASE_CAT_gizmo","1.0000","114.4200"
"METABASE_1351","2025-06-19 12:56:00-03","METABASE_315","METABASE_35","METABASE_SUP_cassin-collins","METABASE_CAT_doohickey","9.0000","7.9489"
"METABASE_1350","2023-11-23 08:23:00-03","METABASE_315","METABASE_176","METABASE_SUP_mr._colton_mayer_group","METABASE_CAT_widget","4.0000","9.6550"
"METABASE_1349","2024-11-15 07:16:00-03","METABASE_315","METABASE_17","METABASE_SUP_hilpert,_jacobs_and_hauck","METABASE_CAT_doohickey","4.0000","19.9850"
"METABASE_1348","2026-01-17 19:25:00-03","METABASE_315","METABASE_69","METABASE_SUP_wiza,_abbott_and_deckow","METABASE_CAT_doohickey","2.0000","36.6950"
"METABASE_1347","2026-02-20 11:54:00-03","METABASE_315","METABASE_188","METABASE_SUP_jones,_hayes_and_kshlerin","METABASE_CAT_doohickey","1.0000","33.8800"
"METABASE_1346","2023-12-06 10:36:00-03","METABASE_315","METABASE_68","METABASE_SUP_howe,_kiehn_and_price","METABASE_CAT_gizmo","2.0000","38.4150"
"METABASE_11823","2024-02-17 03:57:00-03","METABASE_1917","METABASE_101","METABASE_SUP_gutmann-breitenberg","METABASE_CAT_gadget","2.0000","69.9100"
"METABASE_11822","2023-12-14 22:42:00-03","METABASE_1917","METABASE_187","METABASE_SUP_janick_harvey_llc","METABASE_CAT_gizmo","2.0000","32.9900"
"METABASE_11821","2023-05-01 21:55:00-03","METABASE_1917","METABASE_18","METABASE_SUP_wilkinson-gottlieb","METABASE_CAT_gadget","3.0000","18.2000"
"METABASE_11820","2025-11-17 03:00:00-03","METABASE_1917","METABASE_168","METABASE_SUP_roscoe_oberbrunner_group","METABASE_CAT_gadget","3.0000","39.6433"
"METABASE_11819","2024-12-03 00:20:00-03","METABASE_1917","METABASE_151","METABASE_SUP_marquardt,_crooks_and_abshire","METABASE_CAT_gizmo","2.0000","45.8050"
"METABASE_11818","2023-11-25 03:46:00-03","METABASE_1917","METABASE_23","METABASE_SUP_reichert,_johnson_and_roob","METABASE_CAT_widget","2.0000","38.9550"
"METABASE_11817","2025-01-07 15:36:00-03","METABASE_1917","METABASE_75","METABASE_SUP_ledner-satterfield","METABASE_CAT_gadget","1.0000","125.8100"
"METABASE_11816","2025-08-04 22:26:00-03","METABASE_1917","METABASE_65","METABASE_SUP_weimann-cummings","METABASE_CAT_widget","4.0000","17.0575"
"METABASE_11815","2024-06-09 20:12:00-03","METABASE_1917","METABASE_175","METABASE_SUP_lakin-stroman","METABASE_CAT_doohickey","3.0000","39.1067"
"METABASE_11814","2024-11-06 02:09:00-03","METABASE_1917","METABASE_192","METABASE_SUP_grady,_greenfelder_and_welch","METABASE_CAT_widget","2.0000","34.5900"
"METABASE_11834","2024-11-22 00:40:00-03","METABASE_1917","METABASE_67","METABASE_SUP_myriam_macejkovic_inc","METABASE_CAT_gizmo","3.0000","13.7467"
"METABASE_11833","2025-08-04 20:28:00-03","METABASE_1917","METABASE_42","METABASE_SUP_schamberger-maggio","METABASE_CAT_widget","8.0000","4.7500"
"METABASE_11832","2025-12-05 16:42:00-03","METABASE_1917","METABASE_175","METABASE_SUP_lakin-stroman","METABASE_CAT_doohickey","2.0000","58.6600"
"METABASE_11831","2024-10-06 06:23:00-03","METABASE_1917","METABASE_167","METABASE_SUP_prohaska-quigley","METABASE_CAT_doohickey","5.0000","19.5400"
"METABASE_11830","2025-05-28 04:55:00-03","METABASE_1917","METABASE_31","METABASE_SUP_quigley,_von_and_will","METABASE_CAT_doohickey","3.0000","35.2167"
"METABASE_11829","2026-04-08 01:08:00-03","METABASE_1917","METABASE_61","METABASE_SUP_jordi_effertz_llc","METABASE_CAT_gizmo","2.0000","11.7700"
"METABASE_11828","2025-11-10 08:32:00-03","METABASE_1917","METABASE_164","METABASE_SUP_bosco-breitenberg","METABASE_CAT_doohickey","2.0000","46.4850"
"METABASE_11827","2023-10-12 13:39:00-03","METABASE_1917","METABASE_18","METABASE_SUP_wilkinson-gottlieb","METABASE_CAT_gadget","5.0000","10.9200"
"METABASE_11826","2023-12-05 17:48:00-03","METABASE_1917","METABASE_87","METABASE_SUP_miss_annamae_kutch_group","METABASE_CAT_widget","1.0000","78.1700"
"METABASE_11825","2024-03-07 23:26:00-03","METABASE_1917","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","1.0000","70.3500"
"METABASE_11824","2025-07-31 23:42:00-03","METABASE_1917","METABASE_3","METABASE_SUP_murray,_watsica_and_wunsch","METABASE_CAT_doohickey","4.0000","13.2700"
"METABASE_4138","2023-08-30 09:02:00-03","METABASE_953","METABASE_10","METABASE_SUP_larson,_pfeffer_and_klocko","METABASE_CAT_gizmo","10.0000","3.1790"
"METABASE_4137","2025-04-30 14:29:00-03","METABASE_953","METABASE_88","METABASE_SUP_dorothea_balistreri_inc","METABASE_CAT_gizmo","4.0000","26.3525"
"METABASE_4136","2024-06-25 23:43:00-03","METABASE_953","METABASE_178","METABASE_SUP_halle_kulas_i_llc","METABASE_CAT_widget","9.0000","13.0367"
"METABASE_4135","2024-04-16 22:05:00-03","METABASE_953","METABASE_147","METABASE_SUP_bradtke,_wilkinson_and_reilly","METABASE_CAT_doohickey","4.0000","16.6625"
"METABASE_4134","2024-02-09 07:57:00-03","METABASE_953","METABASE_76","METABASE_SUP_koepp,_ondricka_and_larkin","METABASE_CAT_widget","2.0000","31.9100"
"METABASE_4133","2022-12-20 20:29:00-03","METABASE_953","METABASE_68","METABASE_SUP_howe,_kiehn_and_price","METABASE_CAT_gizmo","3.0000","25.6100"
"METABASE_4132","2025-04-07 02:44:00-03","METABASE_953","METABASE_50","METABASE_SUP_hartmann,_mohr_and_stiedemann","METABASE_CAT_widget","3.0000","17.8800"
"METABASE_9684","2025-07-07 13:06:00-03","METABASE_1158","METABASE_85","METABASE_SUP_reynolds,_gleason_and_brekke","METABASE_CAT_gizmo","7.0000","7.8429"
"METABASE_9683","2024-09-05 01:11:00-03","METABASE_1158","METABASE_160","METABASE_SUP_oran_d'amore_inc","METABASE_CAT_gadget","5.0000","9.5180"
